reference_check_id,check_id,check_type,validation_scope,source_table_family,source_row_level,source_row_type,target_table_family,target_row_level,target_row_type,compared_key,demand_number,major_head_code,sub_major_head_code,minor_head_code,sub_head_code,detailed_head_code,financial_column_position,financial_column_label,source_amount,target_amount,diff,abs_diff,accuracy_pct,passed,failed,metric_name,metric_value,threshold,na_reason,source_file,target_file
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_05,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_05,27,2014,00,114,0,05,2,Financial_Col_2,173,173,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_05,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_05,27,2014,00,114,0,05,3,Financial_Col_3,202.29,202.29,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_05,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_05,27,2014,00,114,0,05,4,Financial_Col_4,184,184,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_06,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_06,27,2014,00,114,0,06,1,Financial_Col_1,89.46,89.46,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_06,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_06,27,2014,00,114,0,06,2,Financial_Col_2,93.67,93.67,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_06,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_06,27,2014,00,114,0,06,3,Financial_Col_3,93.67,93.67,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_06,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_06,27,2014,00,114,0,06,4,Financial_Col_4,87.14,87.14,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_08,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_08,27,2014,00,114,0,08,1,Financial_Col_1,3329.41,3329.41,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_08,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_08,27,2014,00,114,0,08,2,Financial_Col_2,3842.76,3842.76,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_08,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_08,27,2014,00,114,0,08,3,Financial_Col_3,4117.76,4117.76,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_114_0_08,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_114_0_08,27,2014,00,114,0,08,4,Financial_Col_4,4964.65,4964.65,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_800_5_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_800_5_01,27,2014,00,800,5,01,1,Financial_Col_1,10.90,10.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_800_5_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_800_5_01,27,2014,00,800,5,01,2,Financial_Col_2,43,43,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_800_5_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_800_5_01,27,2014,00,800,5,01,3,Financial_Col_3,45.23,45.23,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_800_5_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_800_5_01,27,2014,00,800,5,01,4,Financial_Col_4,30,30,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_00,27,2014,00,911,0,00,1,Financial_Col_1,-1.52,-1.52,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_00,27,2014,00,911,0,00,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_00,27,2014,00,911,0,00,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_00,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_00,27,2014,00,911,0,00,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_01,27,2014,00,911,0,01,1,Financial_Col_1,-159.05,-159.05,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_01,27,2014,00,911,0,01,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_01,27,2014,00,911,0,01,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_01,27,2014,00,911,0,01,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_02,27,2014,00,911,0,02,1,Financial_Col_1,-194.03,-194.03,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_02,27,2014,00,911,0,02,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_02,27,2014,00,911,0,02,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_02,27,2014,00,911,0,02,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_09,27,2014,00,911,0,09,1,Financial_Col_1,-1133.27,-1133.27,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_09,27,2014,00,911,0,09,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_09,27,2014,00,911,0,09,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2014_00_911_0_09,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2014_00_911_0_09,27,2014,00,911,0,09,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_053_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_053_0_01,27,2059,01,053,0,01,1,Financial_Col_1,199.96,199.96,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_053_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_053_0_01,27,2059,01,053,0,01,2,Financial_Col_2,180,180,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_053_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_053_0_01,27,2059,01,053,0,01,3,Financial_Col_3,180,180,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_053_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_053_0_01,27,2059,01,053,0,01,4,Financial_Col_4,180,180,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_911_0_01,27,2059,01,911,0,01,1,Financial_Col_1,-0.03,-0.03,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_911_0_01,27,2059,01,911,0,01,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_911_0_01,27,2059,01,911,0,01,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_2059_01_911_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_2059_01_911_0_01,27,2059,01,911,0,01,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4059_60_051_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4059_60_051_0_03,27,4059,60,051,0,03,1,Financial_Col_1,100,100,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4059_60_051_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4059_60_051_0_03,27,4059,60,051,0,03,2,Financial_Col_2,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4059_60_051_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4059_60_051_0_03,27,4059,60,051,0,03,3,Financial_Col_3,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4059_60_051_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4059_60_051_0_03,27,4059,60,051,0,03,4,Financial_Col_4,200,200,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_02,27,4070,00,001,0,02,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_02,27,4070,00,001,0,02,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_02,27,4070,00,001,0,02,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_02,27,4070,00,001,0,02,4,Financial_Col_4,8421.28,8421.28,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_03,27,4070,00,001,0,03,1,Financial_Col_1,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_03,27,4070,00,001,0,03,2,Financial_Col_2,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_03,27,4070,00,001,0,03,3,Financial_Col_3,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_001_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_001_0_03,27,4070,00,001,0,03,4,Financial_Col_4,696,696,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_800_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_800_0_11,27,4070,00,800,0,11,1,Financial_Col_1,774.40,774.40,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_800_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_800_0_11,27,4070,00,800,0,11,2,Financial_Col_2,54,54,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_800_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_800_0_11,27,4070,00,800,0,11,3,Financial_Col_3,870.48,870.48,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.27_4070_00_800_0_11,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,27_4070_00_800_0_11,27,4070,00,800,0,11,4,Financial_Col_4,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_01,28,2011,02,101,0,01,1,Financial_Col_1,141.09,141.09,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_01,28,2011,02,101,0,01,2,Financial_Col_2,148.20,148.20,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_01,28,2011,02,101,0,01,3,Financial_Col_3,195.20,195.20,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_01,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_01,28,2011,02,101,0,01,4,Financial_Col_4,172.20,172.20,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_02,28,2011,02,101,0,02,1,Financial_Col_1,71.58,71.58,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_02,28,2011,02,101,0,02,2,Financial_Col_2,77.90,77.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_02,28,2011,02,101,0,02,3,Financial_Col_3,97.90,97.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_02,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_02,28,2011,02,101,0,02,4,Financial_Col_4,77.90,77.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_03,28,2011,02,101,0,03,1,Financial_Col_1,29.74,29.74,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_03,28,2011,02,101,0,03,2,Financial_Col_2,75.90,75.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_03,28,2011,02,101,0,03,3,Financial_Col_3,75.90,75.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_03,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_03,28,2011,02,101,0,03,4,Financial_Col_4,75.90,75.90,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_04,28,2011,02,101,0,04,1,Financial_Col_1,50.16,50.16,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_04,28,2011,02,101,0,04,2,Financial_Col_2,61.70,61.70,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_04,28,2011,02,101,0,04,3,Financial_Col_3,88.70,88.70,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2025-26.expvol_1.in_schema.object_head.detailed.28_2011_02_101_0_04,W06,object_data_to_detailed_head_total_hoa_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Detailed-Head,Total,28_2011_02_101_0_04,28,2011,02,101,0,04,4,Financial_Col_4,65.70,65.70,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
